413.895111083984 , 1366.22351074219
419.92333984375 , 1362.96557617188
425.546081542969 , 1366.943359375
424.930603027344 , 1374.02770996094
419.26025390625 , 1376.91357421875
413.847503662109 , 1373.08740234375
335.038818359375 , 1943.47265625
340.979522705078 , 1943.34948730469
344.511077880859 , 1948.79760742188
341.872497558594 , 1954.30212402344
335.737243652344 , 1954.4755859375
332.435119628906 , 1949.09423828125
721.420349121094 , 1501.18603515625
731.114440917969 , 1498.07458496094
738.911499023438 , 1505.64819335938
735.897705078125 , 1514.89990234375
725.900085449219 , 1516.20849609375
719.2197265625 , 1510.06823730469
383.937255859375 , 1525.55212402344
394.189208984375 , 1530.21032714844
396.397521972656 , 1540.55505371094
386.741638183594 , 1548.10766601563
375.782958984375 , 1543.013671875
375.186859130859 , 1530.80297851563
620.552734375 , 1772.82763671875
632.109619140625 , 1769.45251464844
643.1240234375 , 1779.62377929688
641.980407714844 , 1791.06909179688
629.499389648438 , 1795.05859375
619.086181640625 , 1786.98828125
572.110778808594 , 1531.3876953125
577.55615234375 , 1532.60339355469
578.751708984375 , 1538.39086914063
574.609069824219 , 1543.03259277344
569.208679199219 , 1541.8076171875
567.905944824219 , 1535.9501953125
276.622985839844 , 1311.68591308594
278.9697265625 , 1317.65405273438
265.967651367188 , 1314.50903320313
259.9306640625 , 1308.46105957031
269.656097412109 , 1309.12426757813
449.432342529297 , 1877.08422851563
457.859191894531 , 1874.25524902344
464.491821289063 , 1879.79138183594
462.457275390625 , 1887.3583984375
454.625549316406 , 1889.80078125
448.233245849609 , 1885.06286621094
622.528747558594 , 1405.62890625
627.859008789063 , 1410.1572265625
625.096557617188 , 1415.66845703125
618.625671386719 , 1415.0224609375
616.720825195313 , 1408.7724609375
766.671875 , 1840.20239257813
772.802673339844 , 1843.86865234375
771.684753417969 , 1852.12719726563
765.553955078125 , 1848.4609375
403.133117675781 , 1438.61987304688
409.344360351563 , 1437.52966308594
412.92236328125 , 1442.5966796875
410.575988769531 , 1448.46716308594
405.24267578125 , 1449.07409667969
401.377777099609 , 1444.2939453125
587.527282714844 , 1897.11303710938
594.534118652344 , 1899.80932617188
595.358764648438 , 1906.35888671875
589.808837890625 , 1910.05151367188
583.355041503906 , 1907.62536621094
581.898071289063 , 1901.23657226563
575.265991210938 , 1313.24694824219
584.734252929688 , 1319.30029296875
582.666564941406 , 1330.56042480469
574.365356445313 , 1336.06433105469
564.677124023438 , 1332.04528808594
563.510131835938 , 1320.48803710938
540.912475585938 , 1657.74194335938
549.758544921875 , 1658.4970703125
554.2880859375 , 1666.32373046875
551.250122070313 , 1675.56079101563
541.492065429688 , 1675.23181152344
535.684020996094 , 1665.2392578125
629.938110351563 , 1502.68872070313
635.265808105469 , 1505.68981933594
635.130310058594 , 1511.794921875
629.996032714844 , 1514.9267578125
625.017761230469 , 1511.91735839844
624.824340820313 , 1505.78454589844
398.586761474609 , 1728.45544433594
412.5322265625 , 1735.45544433594
413.791107177734 , 1753.6884765625
401.79931640625 , 1764.95251464844
386.649169921875 , 1758.47595214844
384.695434570313 , 1740.2119140625
649.20751953125 , 1966.16381835938
652.630493164063 , 1971.59399414063
645.685729980469 , 1971.671875
642.262817382813 , 1966.24169921875
634.604675292969 , 1549.21704101563
640.306396484375 , 1547.79370117188
644.458618164063 , 1552.16442871094
642.717041015625 , 1558.06225585938
636.77587890625 , 1559.42517089844
632.815734863281 , 1554.95056152344
506.744812011719 , 1427.60290527344
512.79931640625 , 1427.56921386719
516.214538574219 , 1433.03002929688
513.734619140625 , 1438.21716308594
507.94921875 , 1438.08825683594
504.374603271484 , 1432.93481445313
397.422241210938 , 1245.25903320313
404.269989013672 , 1248.94750976563
404.678161621094 , 1256.85546875
398.219573974609 , 1260.5546875
391.811767578125 , 1256.79541015625
391.422607421875 , 1249.40771484375
360.345520019531 , 1364.63134765625
366.245727539063 , 1365.97436523438
367.861999511719 , 1371.44189453125
363.619934082031 , 1375.93981933594
357.801452636719 , 1374.41870117188
356.143310546875 , 1368.57788085938
331.866851806641 , 1291.83068847656
337.100067138672 , 1291.02770996094
341.108337402344 , 1296.36743164063
339.844696044922 , 1302.72094726563
334.45166015625 , 1303.51452636719
330.482116699219 , 1297.96398925781
495.040130615234 , 1504.0791015625
500.708618164063 , 1501.96557617188
505.140869140625 , 1505.79577636719
504.107513427734 , 1511.72045898438
498.595550537109 , 1513.95202636719
493.960418701172 , 1510.14099121094
707.063659667969 , 1920.30017089844
712.7734375 , 1917.7587890625
717.562866210938 , 1921.63513183594
716.710693359375 , 1927.98815917969
711.109130859375 , 1930.38757324219
706.25146484375 , 1926.57592773438
397.758392333984 , 1924.6484375
403.443054199219 , 1927.69213867188
403.552917480469 , 1933.751953125
398.008880615234 , 1937.48620605469
392.90771484375 , 1934.99792480469
392.76708984375 , 1928.22009277344
669.734985351563 , 1876.19860839844
677.377624511719 , 1875.12878417969
682.432250976563 , 1882.77880859375
679.736267089844 , 1888.43591308594
672.239868164063 , 1887.48388671875
667.293212890625 , 1882.896484375
501.936370849609 , 1469.41333007813
507.505004882813 , 1467.49450683594
512.427490234375 , 1471.00463867188
511.570037841797 , 1476.54614257813
505.573822021484 , 1478.77514648438
500.862640380859 , 1475.15270996094
520.107238769531 , 1184.37951660156
533.611694335938 , 1176.8984375
547.865844726563 , 1185.087890625
548.967529296875 , 1201.49548339844
533.737243652344 , 1208.28674316406
519.130981445313 , 1199.3603515625
250.792770385742 , 1261.533203125
256.709716796875 , 1260.32543945313
260.316131591797 , 1265.12048339844
256.257171630859 , 1270.28247070313
